area;rooms;bathroom;parking spaces;total
180;3;2;2;8154
180;3;2;1;3209
300;4;4;4;14290
79;2;1;0;2294
66;2;1;0;1811
26;1;1;0;2087
367;4;5;6;14600
60;2;1;1;1472
80;2;3;1;1908
50;2;1;0;1258
100;3;1;0;2695
250;3;4;3;9711
40;1;1;1;2586
68;2;2;1;3156
35;1;1;1;4001
46;2;1;1;1013
21;1;1;0;3283
45;1;1;0;5641
107;3;2;2;3201
220;3;3;5;7613
380;5;7;4;8896
150;3;3;2;6768
15;1;1;0;1013
35;1;1;0;1572
120;3;4;2;5209
24;2;2;1;6704
70;2;2;1;3335
50;1;2;0;1367
220;3;4;4;11590
180;3;4;3;5210
148;3;2;3;4211
52;2;1;1;1998
48;2;1;0;811
160;4;5;2;8587
40;1;1;0;1069
40;1;1;0;3217
143;3;2;3;1796
550;3;4;8;5050
35;1;1;1;4271
50;2;1;0;1819
210;4;4;3;11980
60;2;2;2;2889
217;4;4;3;10790
300;3;3;2;19810
45;1;1;0;2326
230;5;3;0;7652
139;3;5;3;8107
48;2;1;0;1468
145;3;3;3;13920
65;1;1;0;2206
180;3;3;2;3390
438;5;6;5;13000
100;2;2;1;3530
430;4;4;2;14750
315;4;5;5;7529
374;3;4;2;11370
270;3;2;1;6304
92;2;3;2;5789
220;3;3;2;12330
243;4;3;3;7104
240;3;3;7;3810
260;4;5;5;15190
63;3;2;2;2681
238;4;5;3;17930
60;2;2;2;2707
82;2;2;0;2276
74;3;1;1;1417
40;1;1;2;4610
70;3;1;1;1541
83;3;2;3;3021
55;2;1;0;1748
290;3;2;2;9455
250;5;3;4;5494
350;4;3;4;10160
330;5;4;2;8485
82;3;3;2;2223
60;2;2;1;2197
74;2;1;0;3285
160;3;3;2;2826
483;4;4;0;8139
35;1;1;0;3700
285;4;4;3;6017
50;2;1;1;1373
77;2;2;0;2764
76;2;2;1;2479
200;2;1;0;2850
300;5;4;5;8688
105;3;2;1;13810
55;1;1;1;1234
75;2;2;1;2225
276;3;4;3;10270
70;2;2;1;1687
460;7;5;5;12270
135;4;2;2;8340
64;2;1;1;1426
76;2;1;1;1046
170;6;4;4;7309
85;2;1;1;3112
49;2;1;1;1013
128;4;2;0;3136
96;3;2;2;3409
45;1;1;1;4858
32;1;1;1;5092
37;1;1;0;1931
335;4;4;4;10840
56;2;1;1;2470
330;1;3;8;3195
21;1;1;0;2837
300;5;5;4;7123
373;4;4;4;7371
53;2;1;1;1876
156;3;3;3;7480
80;2;1;0;1449
74;2;2;2;4482
103;3;2;1;4514
458;8;10;4;7534
98;2;1;0;1583
40;1;1;0;1023
65;1;1;0;1565
70;1;1;0;1764
55;1;1;1;3737
129;3;4;3;4616
46;1;1;1;1046
225;4;4;2;5676
215;3;1;1;5391
100;3;3;2;2151
68;1;1;1;1661
82;3;1;1;2336
90;2;3;0;2858
250;5;2;6;10550
392;4;4;4;11400
134;3;4;2;9457
53;2;1;1;843
165;2;2;0;2544
59;2;1;1;2105
55;1;1;1;1304
80;2;2;1;2624
71;2;1;1;4321
200;3;3;2;6263
47;1;1;0;1732
78;1;1;2;8374
70;2;1;0;1776
44;1;1;1;4292
56;2;1;1;1940
70;3;2;2;2021
150;3;3;2;5843
60;1;1;0;3618
200;3;4;4;9495
250;4;5;4;13130
250;4;5;3;5641
40;1;1;1;1428
117;4;5;4;5450
104;3;1;0;1328
120;3;1;0;5592
125;3;2;0;4582
33;2;1;0;2225
99;3;2;1;4818
63;1;1;0;3503
43;2;1;0;2675
61;2;2;2;4494
76;2;2;1;5115
52;2;1;1;1398
39;1;1;0;2072
126;3;1;1;3495
305;2;3;0;9231
80;2;2;0;3666
85;2;1;1;2272
74;3;2;2;2794
130;3;2;1;3805
113;3;2;1;4089
108;2;1;3;5336
270;4;4;4;11760
111;3;4;3;5939
142;3;2;1;4884
48;1;1;1;1373
76;3;2;2;2934
42;1;1;0;3196
500;4;5;4;15030
375;4;4;4;12700
690;4;5;2;15720
172;4;4;3;10190
15;1;1;0;710
130;3;2;2;9249
90;3;2;2;3267
68;3;2;2;3361
260;4;4;4;16050
87;2;3;2;5298
80;2;1;0;1523
20;1;1;0;2555
140;2;1;2;5660
45;2;1;1;1557
230;3;4;4;12640
125;3;3;2;5239
80;2;1;0;2187
22;1;1;1;5295
280;4;3;3;2369
126;3;4;3;6320
64;3;2;1;2244
70;2;1;1;4924
65;2;1;0;1253
98;3;1;0;1550
136;3;3;2;3200
80;2;2;2;2503
54;2;1;1;1365
55;1;1;1;1365
190;3;2;1;7383
130;3;2;2;8231
54;2;1;1;2683
200;3;4;4;16620
150;3;3;2;6245
205;3;4;4;8427
310;3;3;2;10560
250;3;4;4;4902
60;2;1;1;1114
66;2;2;1;3768
176;3;4;3;12210
48;1;1;0;1603
90;2;1;0;4709
67;2;2;1;2025
55;2;1;1;1072
50;2;2;1;2190
140;3;1;1;5343
18;1;1;0;1533
120;4;3;2;3294
50;1;1;0;1174
220;3;4;3;4796
25;1;1;1;5258
230;4;2;1;3378
80;2;1;0;2234
180;3;3;2;10380
62;2;1;0;1370
440;3;2;3;10840
200;3;3;3;8889
180;3;2;3;5425
300;8;3;0;5441
360;6;2;0;6788
55;2;2;0;2986
400;4;6;4;17100
19;1;1;0;1257
326;4;7;4;4448
240;4;4;3;12030
35;1;1;0;1625
110;3;1;0;3055
103;2;3;2;16620
273;3;5;4;14790
250;4;5;2;8459
67;2;2;1;1727
45;1;1;1;7246
19;1;1;0;1216
90;3;2;1;3607
143;3;3;2;10950
75;2;1;1;3807
115;3;2;1;4455
100;3;2;2;2896
63;2;2;1;4776
70;2;2;1;3863
80;3;2;2;3060
215;3;4;2;5394
75;3;2;1;2769
35;1;1;0;1572
400;3;5;4;8794
109;4;2;3;2322
75;2;2;1;2592
23;1;1;0;2577
172;4;3;2;9636
73;2;2;1;2843
25;1;1;0;1023
56;2;1;1;1508
96;2;1;2;2629
240;3;2;3;6489
57;2;1;1;4220
130;3;2;1;11460
35;1;1;1;4441
115;3;2;1;3351
45;2;1;0;1172
40;1;1;0;2985
95;3;1;1;5210
60;2;2;1;7957
160;4;2;2;4491
315;3;4;3;7119
365;4;4;3;12880
45;2;1;1;1398
108;2;1;0;2650
76;3;2;2;2798
140;4;3;2;6058
30;1;1;0;817
50;2;2;1;1743
16;1;1;0;870
110;2;1;0;2483
270;4;4;4;11760
125;3;1;0;3527
46;2;1;1;1275
55;2;2;1;2515
82;3;2;2;2482
42;1;1;0;2562
285;3;2;0;7572
76;2;2;1;1873
338;4;2;2;4556
300;6;8;3;12980
30;1;1;1;6359
320;5;5;3;8708
80;2;1;0;2149
43;1;1;0;1501
102;2;2;2;3700
47;2;1;1;1363
120;4;2;1;14410
178;3;3;3;9982
27;1;1;0;1499
174;4;2;1;4613
40;1;1;1;2153
64;1;2;1;3433
252;3;4;1;2949
85;2;1;0;1339
101;3;2;2;4657
44;1;2;0;1610
200;3;2;1;4190
55;2;2;1;1283
200;4;3;3;8882
240;3;3;3;8933
90;3;2;1;4706
31;1;1;0;1677
240;4;3;4;10130
118;4;3;3;3780
350;4;5;2;15890
65;3;2;1;2664
145;3;2;1;8775
93;3;2;2;4653
98;1;2;2;10840
174;3;1;2;3939
160;4;4;3;7156
200;4;5;3;5997
80;2;2;2;2101
50;2;1;1;2029
115;3;3;3;4069
20;1;1;0;2555
12732;3;2;0;2417
38;1;1;0;3407
42;1;1;1;1543
380;2;4;0;13240
70;2;1;1;2083
37;1;1;1;2912
31;1;1;0;1835
156;2;4;2;13340
100;3;3;2;5856
50;2;1;1;986
116;2;2;2;9567
25;1;1;0;1264
260;4;5;0;15230
102;2;1;0;2134
160;2;3;2;5989
95;3;2;2;3285
189;4;4;4;15300
22;1;1;1;2459
400;4;3;3;8006
280;4;4;5;7821
45;1;1;0;1346
50;2;1;1;2026
61;3;2;0;2016
100;2;2;1;2481
78;2;2;1;3345
140;3;2;1;7299
220;3;4;2;6700
105;3;2;2;2005
550;3;3;5;7973
250;4;6;4;18560
30;1;1;0;2328
90;2;3;2;3378
110;2;3;2;4249
65;2;2;2;2743
160;1;4;2;4555
34;1;1;1;4508
65;2;1;1;1502
355;4;5;5;23870
100;2;1;0;3646
320;3;3;2;10950
42;1;1;0;2489
79;2;2;1;3518
130;2;2;2;5073
84;2;2;0;7177
300;3;3;4;4309
74;2;1;1;2372
450;4;4;3;12550
27;1;1;0;1150
84;3;2;2;4476
93;3;3;0;7158
58;2;2;2;3038
130;3;2;0;1432
35;1;1;1;4000
156;3;2;1;7337
250;4;3;3;5410
109;3;2;2;2354
40;1;2;1;1403
75;3;2;1;1894
100;3;3;2;7851
60;2;1;1;1846
110;3;3;2;3897
63;3;1;1;1279
550;3;5;8;13980
112;3;2;2;4131
115;3;2;1;10150
65;2;1;1;1765
65;3;2;2;1196
200;4;2;1;6893
46;2;1;1;2804
320;4;5;4;7806
140;3;2;0;4887
87;3;3;2;5509
78;1;1;1;3234
25;1;1;0;2446
50;2;2;1;3463
40;1;1;0;2605
30;1;1;1;507
65;3;1;1;1290
181;3;3;2;4029
503;5;5;4;6506
50;1;1;0;1219
180;3;3;1;9001
180;3;3;2;10190
75;2;1;0;1804
70;3;2;1;1410
40;1;1;0;2030
100;3;2;1;2121
22;1;1;1;2754
50;2;2;1;1740
90;3;1;2;5702
150;3;3;2;3721
20;1;1;0;3399
120;2;1;1;3653
50;2;2;1;1959
93;2;2;1;1480
18;1;1;0;1742
30;1;1;0;1787
80;2;1;1;2240
46;1;1;1;2018
90;2;2;0;1845
75;2;2;0;3172
136;4;3;3;5626
30;1;1;0;1193
58;2;2;1;2072
95;2;2;0;2273
39;1;1;0;873
170;4;3;3;8761
59;2;1;1;1470
46;1;1;1;3562
124;3;1;0;2516
160;4;3;2;8205
85;3;1;1;1959
80;2;1;1;3449
50;1;1;1;2352
110;3;3;3;6163
62;2;1;1;1248
500;4;6;6;7677
230;3;4;2;9317
115;3;3;1;2431
285;4;4;2;3250
89;3;3;2;4964
49;2;1;1;1501
500;4;6;4;15680
35;1;1;1;4099
58;2;1;1;1695
300;4;5;2;6091
58;1;1;0;1048
800;5;7;6;17280
60;2;1;1;4009
200;4;4;2;5776
420;4;5;4;8518
165;3;2;0;3175
260;4;3;4;5054
55;2;1;0;1675
55;1;1;0;1396
47;2;1;0;1621
38;1;1;0;2490
60;2;1;0;1900
90;3;2;1;2507
70;2;1;2;1944
41;1;1;1;5679
35;1;1;1;4099
70;2;1;1;3876
43;1;1;1;1475
80;1;1;0;4202
251;3;3;4;16620
185;4;5;4;11070
520;3;4;2;10640
30;1;1;0;1265
387;3;5;3;13020
65;2;2;1;2425
155;3;3;2;2923
90;2;1;0;1422
61;2;1;2;2584
60;2;1;0;1170
250;4;4;4;6246
57;2;1;1;1036
36;1;1;1;2586
231;3;5;4;15000
67;3;1;1;3679
120;1;2;2;8104
215;3;4;2;9339
100;4;3;1;3036
50;2;1;1;1604
40;1;1;1;2586
20;1;1;0;2555
96;2;2;2;5124
42;1;1;0;1299
37;1;1;0;2026
110;2;2;1;1745
25;1;1;0;1264
96;2;2;2;3221
98;3;2;0;2242
70;2;1;0;1530
127;1;2;1;7672
138;3;3;2;4099
79;2;2;1;2584
45;1;1;0;1046
35;1;1;0;1201
180;3;4;3;13040
220;3;5;3;10420
72;2;2;2;2687
150;3;3;0;7395
40;1;1;1;1388
45;2;1;1;2176
100;3;3;1;1719
140;3;2;2;5394
313;3;3;4;5366
25;1;1;0;2970
300;5;4;5;4377
28;1;1;0;733
249;4;4;3;6903
112;4;2;1;2748
50;2;1;1;1215
80;2;2;2;4848
117;2;1;0;2224
85;2;2;1;3441
45;1;1;0;1557
76;3;2;2;4324
30;1;1;0;1697
20;1;1;1;1039
250;2;2;8;5027
60;2;2;1;3408
65;2;2;1;2141
55;1;1;1;2859
150;2;1;2;5583
55;2;1;1;2283
40;1;1;0;660
27;1;1;0;2456
99;3;3;1;3304
100;3;2;1;5725
425;3;4;4;19940
44;2;1;1;1757
76;1;1;1;1439
100;3;2;1;8135
380;4;5;4;9497
292;4;3;3;15030
350;5;3;6;6840
420;4;5;0;8038
100;2;1;1;6765
80;2;1;0;1241
61;2;1;1;1985
48;2;1;0;977
100;3;2;8;2113
50;2;1;1;3676
141;4;3;1;6125
25;1;1;0;803
60;1;1;0;813
75;2;1;0;1191
45;2;1;1;1999
74;2;2;0;3340
38;1;1;0;1023
47;1;1;1;2633
63;2;3;1;2981
33;1;1;0;1222
40;1;1;0;3888
180;3;3;2;3338
56;2;2;1;2203
250;4;2;8;13740
400;4;3;3;7728
120;4;3;2;3294
200;4;3;1;9822
200;3;3;2;12160
63;2;2;1;2782
54;1;1;1;5358
80;3;2;3;2946
110;3;1;1;4069
88;2;3;2;7859
90;3;2;1;1921
291;4;3;2;8503
48;2;1;1;1861
70;2;1;2;2953
193;4;4;4;11730
170;4;4;3;6293
30;1;1;0;1219
86;1;2;1;8758
50;1;1;1;1135
40;1;1;0;1410
72;2;2;1;3630
47;1;1;0;1189
60;2;1;1;1821
55;1;1;0;3324
462;4;6;0;9906
280;4;4;3;8045
230;6;4;8;10150
100;3;2;3;3444
69;2;1;1;2249
50;2;1;1;4444
71;3;2;2;2940
163;3;4;3;6761
450;4;5;3;11020
29;1;1;0;1324
70;2;2;0;3243
40;1;1;0;1084
22;1;1;0;1012
299;4;5;4;10580
73;3;2;2;3294
440;6;7;0;8360
330;4;5;5;11050
600;3;4;4;3545
195;3;3;0;11800
62;3;2;1;2651
230;3;6;5;14890
64;2;1;1;1529
60;2;1;1;1914
76;2;2;2;4819
230;3;3;1;8043
200;2;2;1;2427
25;1;1;0;1864
90;2;1;1;4089
100;3;3;2;4545
382;4;4;4;6141
68;3;1;1;1899
120;4;2;0;1890
85;2;1;1;2021
108;3;2;2;4212
100;3;2;0;4447
42;1;1;0;2142
336;3;4;3;15180
200;4;3;2;13450
50;2;1;0;822
30;1;1;0;1995
35;1;1;1;2409
100;2;2;0;4855
112;1;2;2;8496
40;1;1;1;3073
58;2;1;1;3102
250;3;4;4;7681
62;2;1;0;1389
65;2;2;0;2739
120;4;3;2;3294
22;1;1;0;2355
35;1;1;0;1586
102;3;2;1;4121
500;4;5;6;8546
20;1;1;0;2555
79;3;2;2;4147
23;1;1;0;2619
360;3;5;3;14410
470;4;4;0;5169
70;2;1;1;1847
450;5;5;6;10990
73;1;2;2;4545
204;4;5;3;10420
400;9;4;4;12780
115;2;2;1;1887
111;3;4;2;4731
120;4;3;8;5068
65;2;2;1;3036
39;1;1;1;3977
70;2;1;0;1780
35;1;1;0;1820
60;2;3;2;1863
50;2;1;1;1169
221;3;5;4;13190
130;2;2;1;5555
310;4;3;3;11600
33;1;1;0;1870
45;1;1;0;939
45;1;1;1;1418
105;2;1;2;3415
280;4;2;3;5818
50;1;1;1;4324
30;1;1;0;2067
50;2;1;1;2019
70;2;1;1;2826
30;1;1;0;1520
132;4;4;3;5043
250;2;3;2;3903
147;4;2;2;2260
159;3;3;3;9345
230;3;3;4;6291
75;3;2;2;2024
250;7;3;0;15230
620;4;5;5;28310
118;3;2;4;3463
440;3;3;3;10840
55;2;1;0;1713
482;4;4;4;10570
550;5;6;0;16660
55;2;1;1;3977
140;4;2;1;5713
28;1;1;0;2513
103;3;1;3;2910
53;2;1;1;1698
300;4;7;4;14330
190;4;4;3;8890
99;2;1;1;3935
84;3;2;2;2829
161;4;3;3;3946
53;2;1;1;1665
16;1;1;0;1888
36;1;1;1;3588
50;1;1;1;3268
70;3;1;1;2152
105;3;2;2;2964
30;1;1;0;1952
216;4;4;3;12730
50;3;1;1;1477
250;3;4;2;9531
230;3;3;2;2827
157;3;2;0;6230
150;3;3;0;6240
110;3;2;0;2712
193;4;3;3;17160
114;2;2;2;6262
92;2;2;1;2848
75;3;3;0;3354
270;2;2;3;1452
80;2;2;1;2920
90;4;2;1;2786
130;3;3;1;3561
40;1;1;0;932
60;2;2;1;2827
64;1;1;1;2322
80;2;1;1;10930
45;1;1;1;1216
60;2;2;1;4601
277;3;2;1;10830
57;1;1;0;6394
23;1;1;1;2861
73;3;2;2;3418
36;1;1;0;2603
88;2;3;2;1880
197;4;3;1;5990
175;3;2;2;3678
400;4;4;4;14940
260;3;4;3;5440
80;2;1;0;1565
190;3;3;4;4569
65;1;1;0;2204
50;1;1;0;1303
136;3;3;2;11030
96;3;3;2;2688
155;4;1;2;4194
384;5;5;3;13340
144;3;2;0;7676
135;3;3;2;15850
25;1;1;0;1100
55;2;1;0;3161
250;3;3;2;7523
66;2;1;1;3002
240;4;4;6;17990
176;4;5;0;11760
88;3;2;1;5372
70;2;1;1;3364
127;2;2;3;2773
201;3;5;3;13470
60;2;1;1;3948
42;1;1;1;3788
65;2;1;1;1578
20;1;1;1;1115
118;3;2;0;4405
98;3;5;1;6330
505;3;5;0;16050
110;3;1;2;6782
75;2;2;1;2782
50;1;1;0;762
93;2;1;0;1543
230;4;6;4;8547
300;4;3;3;7661
80;3;2;2;1840
144;4;4;4;7530
299;3;3;3;4972
168;4;3;3;16100
120;3;2;0;2927
135;3;2;1;3124
39;1;1;0;1393
211;2;2;2;5321
160;2;3;2;6193
60;2;1;1;1947
45;1;1;1;2500
120;3;3;2;3319
136;4;5;3;5096
140;2;2;2;5315
380;4;5;4;9821
62;2;1;1;2830
35;1;1;1;3900
100;4;3;0;5570
60;1;1;1;1350
95;2;1;0;2186
25;1;1;0;1251
255;3;2;4;3096
180;3;3;3;10570
59;2;1;1;2010
420;3;3;4;23130
125;3;3;3;8305
80;2;1;0;2032
37;1;1;0;1134
110;3;3;2;3806
150;4;2;2;3414
31;1;1;0;2453
100;3;2;1;2370
100;2;2;0;1907
56;2;2;0;3227
75;3;1;1;1355
166;2;1;5;2434
129;3;3;0;5881
80;3;1;0;6091
204;3;2;2;11400
303;3;3;4;17760
221;4;4;4;17010
75;3;1;0;1518
44;1;1;0;967
50;2;1;1;1794
95;3;3;2;4211
75;2;1;0;1467
48;1;1;1;2763
114;3;2;2;4639
75;2;2;2;2904
220;3;3;2;8347
100;4;3;2;3928
380;3;4;3;20690
50;1;1;0;4209
50;2;1;0;1068
80;2;1;1;3740
45;1;1;1;3340
250;3;3;2;17500
44;1;1;1;3799
50;2;1;1;5383
156;3;4;2;3826
42;1;1;1;3195
570;4;6;5;13000
67;2;1;0;935
264;4;4;6;7111
350;3;4;4;6047
54;2;2;1;3982
400;2;2;1;3036
420;4;3;8;6424
50;1;1;0;790
93;2;1;1;2644
350;4;4;2;10650
135;3;3;2;4032
32;1;1;0;1366
52;1;1;1;3122
250;3;4;2;13610
60;1;2;2;3739
109;3;1;1;2214
200;3;3;1;7926
38;1;1;1;2731
30;1;1;1;1350
215;3;4;4;16720
340;4;6;4;17390
30;1;1;0;3438
850;4;4;8;18020
90;3;2;1;2867
180;3;4;4;14520
60;1;1;1;2953
50;2;1;1;2441
280;3;3;2;3803
48;1;1;1;4112
42;1;1;0;2168
210;3;3;0;3396
70;2;2;1;1466
100;3;2;0;12430
520;4;6;4;17480
253;3;3;4;8855
60;1;1;0;1358
210;3;2;3;2903
66;2;1;1;2978
190;3;3;4;15240
17;1;1;0;2578
157;3;2;1;7607
40;1;1;2;2236
100;3;2;2;2667
238;4;5;4;7285
102;3;2;2;2265
188;2;3;8;3559
50;1;1;0;762
250;3;3;2;12020
139;2;2;1;2551
125;3;2;2;9105
40;1;1;0;1319
65;2;2;1;8833
68;3;2;2;2143
85;2;1;0;3888
200;2;5;2;18580
94;3;1;1;3506
38;1;1;1;2929
105;3;2;2;2152
67;1;1;0;1209
104;3;3;2;10280
50;2;1;1;2387
145;3;3;0;5843
225;3;2;2;2544
20;1;1;0;2555
170;4;5;3;7902
30;1;1;1;3837
75;3;1;1;1439
75;2;2;1;1780
250;4;4;3;11000
120;3;2;0;2622
45;1;1;0;2566
225;4;4;3;13490
245;4;5;4;10700
50;1;1;0;1620
350;3;4;2;7613
117;3;4;1;5397
80;1;2;0;1333
340;3;4;5;14430
60;2;1;0;1413
250;3;2;8;6512
45;1;1;0;1178
57;2;1;1;1742
30;1;1;1;4326
70;2;2;1;1915
55;2;2;1;2254
35;1;1;0;1929
75;3;2;2;2928
156;3;3;5;4034
90;2;1;1;1920
90;3;2;2;3633
200;3;2;2;17590
86;2;1;1;3342
60;1;1;1;4285
50;1;1;0;1205
108;3;2;2;7146
48;1;1;1;3097
100;3;2;1;7475
48;1;1;0;1291
67;2;1;1;2150
120;3;3;0;10770
250;4;4;3;3882
49;1;1;1;2234
140;1;2;2;6292
105;2;1;2;4460
60;2;1;1;1399
300;4;2;4;14000
93;2;2;1;3016
72;2;2;1;3102
60;2;1;1;1192
250;3;4;4;4264
160;4;3;1;8949
104;2;2;1;5161
66;2;1;1;1323
148;2;3;3;16760
1000;4;2;8;17560
120;4;2;1;1523
100;3;3;1;4336
114;2;2;1;5447
153;3;4;3;8914
164;3;4;2;16470
65;2;2;1;2071
270;4;5;0;5940
225;4;6;4;8100
124;4;2;1;8184
68;3;1;2;1904
96;3;3;2;6409
210;4;4;3;5146
750;4;5;6;14700
70;2;2;2;6429
15;1;1;0;710
33;1;1;1;3882
311;4;3;3;11960
160;3;2;1;9983
158;3;3;2;4664
62;2;1;1;1526
105;3;2;1;1851
250;3;4;2;11200
47;1;1;1;2633
90;3;2;0;3344
295;4;4;4;14740
133;4;3;0;4454
220;5;5;4;11770
70;2;1;1;3169
101;3;2;2;3410
320;3;2;5;3559
802;6;6;8;16250
28;1;1;0;2735
35;1;1;0;1400
115;3;1;2;5600
70;2;2;1;6305
157;3;3;2;5851
40;1;1;0;762
205;2;2;0;8783
75;3;2;1;1966
126;3;2;2;4716
19;1;1;0;1257
130;3;2;2;5229
360;5;4;0;9923
102;2;1;0;1939
290;3;3;1;5372
47;2;1;1;1703
130;2;1;1;2408
75;3;2;1;1825
84;2;1;0;2227
25;1;1;1;2617
36;1;1;0;3012
260;4;3;3;6549
140;4;3;1;10240
400;4;3;2;6073
47;1;1;0;1773
240;4;4;2;17290
800;4;2;6;16890
160;3;4;2;11130
103;3;1;0;4846
55;2;2;1;2402
300;4;4;5;15520
67;1;1;1;4269
175;3;5;3;11370
100;2;3;1;3995
80;3;1;0;1543
60;2;1;1;2067
154;3;2;0;13560
120;3;3;3;4653
160;2;1;2;4135
105;3;2;2;5274
110;2;2;0;3587
58;1;1;1;1770
60;3;1;0;2352
80;2;1;0;3002
35;1;1;0;1400
22;1;1;0;1252
93;3;1;0;3223
263;3;4;4;17180
150;3;1;2;3989
20;1;1;0;2555
250;4;2;1;3595
510;4;6;4;13530
57;2;2;2;2877
58;2;1;1;2891
200;3;3;1;2229
387;4;6;4;14470
200;4;2;2;4726
52;2;1;1;1364
275;3;3;1;9849
76;2;2;2;3736
70;1;2;6;3757
68;3;2;1;2875
108;2;2;1;7676
114;3;1;0;2010
90;2;2;1;2312
20;1;1;0;1020
51;3;1;1;1211
550;5;5;3;14590
36;1;1;1;1019
230;3;4;4;16250
35;1;1;1;1624
700;8;8;4;12210
140;3;2;1;6886
77;2;2;2;2480
75;2;1;1;2152
110;4;1;1;5333
29;1;1;0;1975
84;3;1;1;1820
132;3;5;2;13050
170;2;2;1;6519
26;1;1;0;1074
73;3;1;1;1215
114;2;2;1;3972
68;2;2;1;2791
82;1;1;1;1588
30;1;1;0;1281
69;2;2;1;2586
33;1;1;1;3825
84;2;2;1;6295
620;5;6;4;13520
90;3;2;1;4941
284;4;5;5;5783
268;3;4;4;4852
100;3;4;4;3815
24;1;1;1;2278
64;2;1;1;2517
34;1;1;1;3414
86;2;1;0;3636
54;1;1;1;8588
128;3;2;2;2160
250;2;3;2;3558
295;7;6;4;6628
80;3;2;1;3488
500;3;3;5;16350
120;1;2;0;900
136;3;2;1;1923
170;3;2;2;3851
386;3;4;8;7337
19;1;1;0;1257
550;4;6;4;19300
384;3;5;3;11200
48;1;1;0;1032
98;2;1;1;4277
50;2;1;1;1483
53;2;2;1;2849
32;1;1;0;2416
47;1;2;1;4131
65;2;1;1;1799
56;1;1;2;5551
140;2;2;1;6101
45;1;1;0;1117
21;1;1;0;1735
70;2;2;0;7324
120;2;3;2;13700
90;2;2;0;5798
25;1;1;0;2199
198;4;2;0;4561
80;2;2;1;5849
40;1;1;1;3376
53;2;1;1;1288
75;2;2;1;3235
60;2;1;0;1917
142;3;2;2;8193
160;3;2;2;10710
26;1;1;0;2658
81;1;1;1;1833
50;1;1;0;2589
62;2;1;1;1248
55;1;1;0;1058
298;4;6;5;9328
55;2;1;1;1120
82;2;1;1;2360
40;1;1;1;4551
106;3;2;2;4087
335;4;5;5;11640
60;2;2;1;4294
128;3;2;1;5289
250;3;2;4;6966
500;4;4;5;10310
120;3;3;2;2917
300;4;4;4;11000
33;1;1;0;2138
177;3;3;4;4391
126;3;2;1;3619
287;4;5;4;8904
250;3;4;4;8363
200;3;3;3;5088
235;4;2;4;5258
247;3;4;5;4428
100;2;1;0;2103
230;3;2;1;3394
350;4;5;4;16510
600;4;6;5;14440
187;3;2;3;10810
32;1;1;0;3804
40;1;1;0;934
20;1;1;0;1023
250;5;4;3;4239
210;4;4;4;9314
46;1;1;1;3275
104;3;3;2;5801
32;1;1;0;1971
115;3;2;2;5996
64;2;1;1;3399
280;4;6;5;14860
80;2;1;1;1920
98;2;2;0;5158
70;2;2;1;2304
40;1;1;1;2343
200;3;2;3;2184
600;4;6;3;7525
65;2;2;1;6940
320;4;5;3;5485
50;2;1;1;1815
42;1;1;1;3167
71;2;1;0;1938
50;1;1;0;880
160;3;3;2;1873
70;2;1;0;1919
187;3;4;3;17090
186;4;5;4;7182
76;2;1;0;1109
50;2;1;1;2070
260;4;5;4;6356
200;4;3;2;15700
35;1;1;0;2124
130;2;2;2;8665
20;1;1;0;2555
78;2;1;0;1713
50;2;1;0;761
476;3;2;2;6403
68;2;2;1;4179
110;2;2;1;2545
52;2;2;1;5254
360;3;5;3;15780
70;3;2;1;2022
500;4;4;6;16270
96;3;1;0;1357
54;2;2;1;3980
41;1;1;1;3223
130;3;2;1;4457
87;2;2;1;7896
340;3;5;5;8091
120;3;1;1;3113
90;2;1;2;1728
55;1;1;1;6238
160;3;2;2;4043
30;1;1;1;981
103;3;2;1;2009
45;1;1;1;2051
300;4;3;8;5235
72;2;2;2;4081
70;3;2;0;2632
133;1;2;1;8658
50;2;1;0;1840
69;3;1;1;1642
42;1;2;1;2530
55;2;2;1;1707
117;3;2;2;3425
56;2;1;1;3178
50;1;1;1;1713
450;4;6;4;10880
62;3;1;1;2085
300;5;3;1;10150
141;3;3;1;6019
44;1;1;0;1207
40;1;1;0;2837
230;2;1;8;5288
278;4;3;3;15430
35;1;1;0;1144
130;3;2;2;3751
264;4;4;4;19630
93;3;2;0;2493
69;3;2;2;3110
72;2;1;1;2686
66;2;1;1;2606
44;1;1;1;2260
227;3;4;1;4192
100;2;1;1;4112
90;2;2;0;2378
20;1;1;0;2555
70;1;1;1;3758
135;2;3;3;6313
450;4;4;6;11050
217;3;1;1;3246
300;4;5;4;6776
84;2;2;0;8334
272;3;4;3;4248
43;2;1;1;1394
400;4;4;0;8188
48;1;1;0;1156
71;2;2;1;1306
100;6;7;5;12990
225;4;2;2;9375
280;3;2;0;5756
62;2;1;1;1393
330;5;3;6;12330
90;3;2;1;2976
60;2;1;1;1806
67;3;2;0;4128
287;4;5;3;11110
156;3;2;1;6556
273;4;4;2;11840
320;3;3;4;10140
330;3;4;2;10170
50;1;1;1;973
15;1;1;0;920
100;3;1;1;1908
50;1;2;0;1533
60;2;1;1;1327
40;1;1;0;2965
312;3;6;3;7458
86;2;1;1;4130
280;4;4;2;13720
260;4;4;6;27760
68;2;1;1;1912
58;2;2;1;1499
68;2;1;0;1689
60;2;2;1;5252
47;1;1;0;963
87;3;2;1;2018
